Record_ID,Scenario,Source,Sim_Time_s,Bus_ID,Bus_Name,Frequency_Hz,Voltage_pu,Voltage_kV,Angle_deg,Active_Power_MW,Reactive_Power_MVAr,ROCOF_Hz_per_s,Ambient_Temp_C,Grid_State,Stability_Label
4570,LightLoad_Night,Synthetic_PhysicsInformed,56.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9998,1.0125,334.1,23.13,266.819,160.412,0.4439,21.5,Stable,0
4571,LightLoad_Night,Synthetic_PhysicsInformed,57.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9956,1.0106,333.5,25.96,261.664,157.313,-0.0426,21.6,Stable,0
4572,LightLoad_Night,Synthetic_PhysicsInformed,57.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0129,1.0095,333.1,26.28,240.579,144.636,0.1732,21.6,Stable,0
4573,LightLoad_Night,Synthetic_PhysicsInformed,57.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9873,1.0123,334.1,22.39,217.277,130.627,-0.256,21.7,Stable,0
4574,LightLoad_Night,Synthetic_PhysicsInformed,57.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9768,1.0078,332.6,23.96,207.113,124.517,-0.1049,21.7,Stable,0
4575,LightLoad_Night,Synthetic_PhysicsInformed,57.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.85,1.0055,331.8,21.0,211.998,127.453,-1.2681,21.8,Stable,0
4576,LightLoad_Night,Synthetic_PhysicsInformed,57.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8621,1.0042,331.4,18.32,230.712,138.704,0.1205,21.9,Stable,0
4577,LightLoad_Night,Synthetic_PhysicsInformed,57.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9117,1.0061,332.0,16.92,239.72,144.12,0.4966,21.9,Stable,0
4578,LightLoad_Night,Synthetic_PhysicsInformed,57.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9204,1.0065,332.1,15.34,232.819,139.971,0.0867,22.0,Stable,0
4579,LightLoad_Night,Synthetic_PhysicsInformed,57.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0276,1.0031,331.0,10.79,234.951,141.252,1.0719,22.1,Stable,0
4580,LightLoad_Night,Synthetic_PhysicsInformed,57.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9368,1.0047,331.6,8.24,233.55,140.41,-0.9082,22.2,Stable,0
4581,LightLoad_Night,Synthetic_PhysicsInformed,58.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0123,1.0039,331.3,8.19,263.103,158.177,0.7552,22.2,Stable,0
4582,LightLoad_Night,Synthetic_PhysicsInformed,58.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0152,0.9977,329.2,8.12,273.608,164.493,0.0293,22.3,Stable,0
4583,LightLoad_Night,Synthetic_PhysicsInformed,58.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0474,1.001,330.3,6.2,290.839,174.852,0.3221,22.4,Stable,0
4584,LightLoad_Night,Synthetic_PhysicsInformed,58.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0378,0.9976,329.2,4.35,294.164,176.852,-0.0962,22.5,Stable,0
4585,LightLoad_Night,Synthetic_PhysicsInformed,58.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0577,1.0016,330.5,4.09,297.436,178.818,0.1993,22.6,Stable,0
4586,LightLoad_Night,Synthetic_PhysicsInformed,58.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0124,0.9991,329.7,2.51,289.497,174.046,-0.4535,22.6,Stable,0
4587,LightLoad_Night,Synthetic_PhysicsInformed,58.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0031,0.9906,326.9,3.7,279.485,168.027,-0.0925,22.7,Stable,0
4588,LightLoad_Night,Synthetic_PhysicsInformed,58.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0718,0.99,326.7,4.63,293.967,176.733,0.6866,22.8,Stable,0
4589,LightLoad_Night,Synthetic_PhysicsInformed,58.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9847,0.9937,327.9,0.88,303.434,182.424,-0.8706,22.9,Stable,0
4590,LightLoad_Night,Synthetic_PhysicsInformed,58.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0293,0.9942,328.1,3.19,295.887,177.887,0.4451,23.0,Stable,0
4591,LightLoad_Night,Synthetic_PhysicsInformed,59.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0732,1.0005,330.2,6.07,305.94,183.931,0.4394,23.1,Stable,0
4592,LightLoad_Night,Synthetic_PhysicsInformed,59.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1698,1.0042,331.4,5.83,305.494,183.663,0.966,23.2,Stable,0
4593,LightLoad_Night,Synthetic_PhysicsInformed,59.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1555,1.0026,330.8,8.0,303.739,182.608,-0.1428,23.3,Stable,0
4594,LightLoad_Night,Synthetic_PhysicsInformed,59.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2297,1.0007,330.2,8.83,299.812,180.247,0.7422,23.3,Stable,0
4595,LightLoad_Night,Synthetic_PhysicsInformed,59.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1439,1.0064,332.1,13.98,298.8,179.638,-0.8585,23.4,Stable,0
4596,LightLoad_Night,Synthetic_PhysicsInformed,59.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1276,1.0091,333.0,14.07,314.539,189.101,-0.1632,23.5,Stable,0
4597,LightLoad_Night,Synthetic_PhysicsInformed,59.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1339,1.0158,335.2,17.89,305.288,183.539,0.0633,23.6,Stable,0
4598,LightLoad_Night,Synthetic_PhysicsInformed,59.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1599,1.0196,336.5,18.56,295.56,177.691,0.2601,23.7,Stable,0
4599,LightLoad_Night,Synthetic_PhysicsInformed,59.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1726,1.0128,334.2,21.67,300.145,180.447,0.1273,23.8,Stable,0
4600,LightLoad_Night,Synthetic_PhysicsInformed,59.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1178,1.0122,334.0,23.01,277.521,166.846,-0.5489,23.9,Stable,0
4601,LightLoad_Night,Synthetic_PhysicsInformed,60.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2073,1.0093,333.1,24.22,293.152,176.243,0.8956,24.0,Stable,0
4602,LightLoad_Night,Synthetic_PhysicsInformed,60.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2825,1.0045,331.5,21.4,291.697,175.368,0.7516,24.1,Stable,0
4603,LightLoad_Night,Synthetic_PhysicsInformed,60.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2271,0.9978,329.3,26.2,315.24,189.522,-0.5535,24.2,Stable,0
4604,LightLoad_Night,Synthetic_PhysicsInformed,60.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1528,1.0023,330.8,23.76,312.271,187.737,-0.7437,24.3,Stable,0
4605,LightLoad_Night,Synthetic_PhysicsInformed,60.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2462,0.9961,328.7,28.12,298.046,179.185,0.9346,24.4,Stable,0
4606,LightLoad_Night,Synthetic_PhysicsInformed,60.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2439,0.9946,328.2,24.61,299.599,180.119,-0.0233,24.5,Stable,0
4607,LightLoad_Night,Synthetic_PhysicsInformed,60.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1155,0.9923,327.4,28.16,321.877,193.513,-1.284,24.6,Stable,0
4608,LightLoad_Night,Synthetic_PhysicsInformed,60.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1421,0.9989,329.6,24.27,310.212,186.5,0.2661,24.7,Stable,0
4609,LightLoad_Night,Synthetic_PhysicsInformed,60.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1509,1.0051,331.7,24.19,318.389,191.416,0.0877,24.7,Stable,0
4610,LightLoad_Night,Synthetic_PhysicsInformed,60.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0161,1.0052,331.7,20.49,323.277,194.354,-1.3479,24.8,Stable,0
4611,LightLoad_Night,Synthetic_PhysicsInformed,61.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0129,0.9993,329.8,20.78,326.786,196.463,-0.0314,24.9,Stable,0
4612,LightLoad_Night,Synthetic_PhysicsInformed,61.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9944,0.9936,327.9,17.47,322.932,194.147,-0.1856,25.0,Stable,0
4613,LightLoad_Night,Synthetic_PhysicsInformed,61.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0534,0.9933,327.8,13.44,333.651,200.591,0.5908,25.1,Stable,0
4614,LightLoad_Night,Synthetic_PhysicsInformed,61.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9931,0.997,329.0,11.57,343.929,206.77,-0.6038,25.2,Stable,0
4615,LightLoad_Night,Synthetic_PhysicsInformed,61.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1043,0.9983,329.4,10.14,338.701,203.627,1.1123,25.3,Stable,0
4616,LightLoad_Night,Synthetic_PhysicsInformed,61.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0818,0.9965,328.9,9.06,315.918,189.93,-0.2246,25.4,Stable,0
4617,LightLoad_Night,Synthetic_PhysicsInformed,61.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0295,0.9984,329.5,5.54,321.978,193.573,-0.5234,25.4,Stable,0
4618,LightLoad_Night,Synthetic_PhysicsInformed,61.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0081,0.9992,329.7,6.86,316.64,190.364,-0.2139,25.5,Stable,0
4619,LightLoad_Night,Synthetic_PhysicsInformed,61.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0551,0.9955,328.5,2.76,311.301,187.154,0.4704,25.6,Stable,0
4620,LightLoad_Night,Synthetic_PhysicsInformed,61.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0403,0.9943,328.1,0.9,271.024,162.94,-0.1487,25.7,Stable,0
4621,LightLoad_Night,Synthetic_PhysicsInformed,62.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0551,0.9933,327.8,1.19,279.48,168.023,0.1487,25.8,Stable,0
4622,LightLoad_Night,Synthetic_PhysicsInformed,62.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1053,0.9932,327.8,1.33,284.694,171.158,0.5012,25.8,Stable,0
4623,LightLoad_Night,Synthetic_PhysicsInformed,62.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1498,0.9904,326.8,3.21,290.867,174.869,0.4451,25.9,Stable,0
4624,LightLoad_Night,Synthetic_PhysicsInformed,62.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1675,0.9969,329.0,-0.05,273.533,164.448,0.1769,26.0,Stable,0
4625,LightLoad_Night,Synthetic_PhysicsInformed,62.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.188,1.0009,330.3,1.64,260.836,156.814,0.2051,26.1,Stable,0
4626,LightLoad_Night,Synthetic_PhysicsInformed,62.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1798,1.0013,330.4,3.43,265.328,159.515,-0.0818,26.1,Stable,0
4627,LightLoad_Night,Synthetic_PhysicsInformed,62.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2417,1.008,332.7,7.28,267.119,160.592,0.6187,26.2,Stable,0
4628,LightLoad_Night,Synthetic_PhysicsInformed,62.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.152,1.0096,333.2,6.14,277.084,166.583,-0.8971,26.3,Stable,0
4629,LightLoad_Night,Synthetic_PhysicsInformed,62.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1679,1.01,333.3,7.86,284.128,170.818,0.1595,26.3,Stable,0
4630,LightLoad_Night,Synthetic_PhysicsInformed,62.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1012,1.0109,333.6,9.95,277.238,166.676,-0.6669,26.4,Stable,0
4631,LightLoad_Night,Synthetic_PhysicsInformed,63.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0747,1.0169,335.6,13.96,289.91,174.294,-0.2649,26.4,Stable,0
4632,LightLoad_Night,Synthetic_PhysicsInformed,63.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0277,1.0135,334.5,15.65,292.01,175.556,-0.4702,26.5,Stable,0
4633,LightLoad_Night,Synthetic_PhysicsInformed,63.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9406,1.0133,334.4,19.15,265.217,159.448,-0.8705,26.5,Stable,0
4634,LightLoad_Night,Synthetic_PhysicsInformed,63.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9893,1.0165,335.4,19.75,280.496,168.634,0.487,26.6,Stable,0
4635,LightLoad_Night,Synthetic_PhysicsInformed,63.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0368,1.0154,335.1,20.3,290.958,174.924,0.4745,26.6,Stable,0
4636,LightLoad_Night,Synthetic_PhysicsInformed,63.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0479,1.0138,334.5,21.48,306.407,184.212,0.1106,26.7,Stable,0
4637,LightLoad_Night,Synthetic_PhysicsInformed,63.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0116,1.0134,334.4,23.5,327.302,196.774,-0.3629,26.7,Stable,0
4638,LightLoad_Night,Synthetic_PhysicsInformed,63.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0508,1.0186,336.1,26.47,297.605,178.92,0.3927,26.8,Stable,0
4639,LightLoad_Night,Synthetic_PhysicsInformed,63.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0386,1.0208,336.9,28.15,260.931,156.872,-0.1222,26.8,Stable,0
4640,LightLoad_Night,Synthetic_PhysicsInformed,63.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0552,1.0227,337.5,24.53,264.998,159.317,0.1655,26.8,Stable,0
4641,LightLoad_Night,Synthetic_PhysicsInformed,64.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0401,1.0278,339.2,28.36,275.301,165.511,-0.1503,26.9,Stable,0
4642,LightLoad_Night,Synthetic_PhysicsInformed,64.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0692,1.032,340.6,25.0,291.998,175.549,0.2903,26.9,Stable,0
4643,LightLoad_Night,Synthetic_PhysicsInformed,64.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0706,1.0314,340.3,25.42,278.165,167.233,0.0144,26.9,Stable,0
4644,LightLoad_Night,Synthetic_PhysicsInformed,64.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0991,1.0364,342.0,24.34,281.865,169.457,0.2844,26.9,Stable,0
4645,LightLoad_Night,Synthetic_PhysicsInformed,64.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0679,1.0314,340.4,21.22,300.032,180.379,-0.3112,26.9,Stable,0
4646,LightLoad_Night,Synthetic_PhysicsInformed,64.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9758,1.0322,340.6,19.18,291.909,175.496,-0.9209,27.0,Stable,0
4647,LightLoad_Night,Synthetic_PhysicsInformed,64.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8979,1.0412,343.6,17.26,298.749,179.608,-0.7797,27.0,Stable,0
4648,LightLoad_Night,Synthetic_PhysicsInformed,64.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9913,1.0386,342.7,15.48,295.099,177.414,0.9344,27.0,Stable,0
4649,LightLoad_Night,Synthetic_PhysicsInformed,64.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0131,1.0437,344.4,12.45,270.613,162.692,0.218,27.0,Stable,0
4650,LightLoad_Night,Synthetic_PhysicsInformed,64.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9616,1.0458,345.1,12.19,256.788,154.381,-0.5151,27.0,Stable,0
4651,LightLoad_Night,Synthetic_PhysicsInformed,65.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9614,1.0442,344.6,10.18,254.839,153.209,-0.0018,27.0,Stable,0
4652,LightLoad_Night,Synthetic_PhysicsInformed,65.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.95,1.0481,345.9,7.05,246.52,148.208,-0.1143,27.0,Stable,0
4653,LightLoad_Night,Synthetic_PhysicsInformed,65.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8982,1.0489,346.1,7.89,212.297,127.633,-0.5179,27.0,Stable,0
4654,LightLoad_Night,Synthetic_PhysicsInformed,65.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.85,1.0499,346.5,2.27,214.915,129.207,-0.482,27.0,Stable,0
4655,LightLoad_Night,Synthetic_PhysicsInformed,65.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8582,1.0479,345.8,4.21,228.38,137.302,0.082,27.0,Stable,0
4656,LightLoad_Night,Synthetic_PhysicsInformed,65.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.85,1.0497,346.4,3.02,231.953,139.45,-0.082,27.0,Stable,0
4657,LightLoad_Night,Synthetic_PhysicsInformed,65.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.86,1.0443,344.6,2.6,229.236,137.817,0.1004,26.9,Stable,0
4658,LightLoad_Night,Synthetic_PhysicsInformed,65.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.883,1.05,346.5,0.82,266.135,160.001,0.23,26.9,Stable,0
4659,LightLoad_Night,Synthetic_PhysicsInformed,65.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9373,1.05,346.5,4.25,270.653,162.716,0.5424,26.9,Stable,0
4660,LightLoad_Night,Synthetic_PhysicsInformed,65.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8807,1.0402,343.3,0.21,259.021,155.724,-0.5663,26.9,Stable,0
4661,LightLoad_Night,Synthetic_PhysicsInformed,66.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9096,1.0359,341.8,4.49,263.3,158.296,0.2897,26.9,Stable,0
4662,LightLoad_Night,Synthetic_PhysicsInformed,66.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9718,1.0407,343.4,8.55,284.224,170.876,0.6218,26.8,Stable,0
4663,LightLoad_Night,Synthetic_PhysicsInformed,66.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.936,1.0371,342.2,6.55,285.216,171.472,-0.3584,26.8,Stable,0
4664,LightLoad_Night,Synthetic_PhysicsInformed,66.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9146,1.0375,342.4,10.66,281.146,169.025,-0.214,26.8,Stable,0
4665,LightLoad_Night,Synthetic_PhysicsInformed,66.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8872,1.0346,341.4,12.32,300.004,180.362,-0.2736,26.7,Stable,0
4666,LightLoad_Night,Synthetic_PhysicsInformed,66.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8669,1.0303,340.0,15.73,301.527,181.278,-0.2035,26.7,Stable,0
4667,LightLoad_Night,Synthetic_PhysicsInformed,66.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.85,1.0304,340.0,13.94,294.507,177.058,-0.1686,26.6,Stable,0
4668,LightLoad_Night,Synthetic_PhysicsInformed,66.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.85,1.0348,341.5,17.14,285.919,171.895,0.0,26.6,Stable,0
4669,LightLoad_Night,Synthetic_PhysicsInformed,66.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9366,1.0384,342.7,20.28,295.059,177.39,0.8664,26.5,Stable,0
4670,LightLoad_Night,Synthetic_PhysicsInformed,66.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0373,1.038,342.5,23.11,291.607,175.314,1.0066,26.5,Stable,0
4671,LightLoad_Night,Synthetic_PhysicsInformed,67.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0351,1.0345,341.4,24.8,313.273,188.34,-0.0218,26.4,Stable,0
4672,LightLoad_Night,Synthetic_PhysicsInformed,67.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0515,1.0331,340.9,24.48,297.11,178.623,0.1634,26.4,Stable,0
4673,LightLoad_Night,Synthetic_PhysicsInformed,67.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9875,1.0245,338.1,25.92,293.534,176.472,-0.6391,26.3,Stable,0
4674,LightLoad_Night,Synthetic_PhysicsInformed,67.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9804,1.0199,336.6,27.79,283.062,170.177,-0.0709,26.3,Stable,0
4675,LightLoad_Night,Synthetic_PhysicsInformed,67.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9479,1.0165,335.5,27.41,302.505,181.866,-0.3255,26.2,Stable,0
4676,LightLoad_Night,Synthetic_PhysicsInformed,67.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8928,1.0156,335.1,25.73,313.79,188.65,-0.5511,26.1,Stable,0
4677,LightLoad_Night,Synthetic_PhysicsInformed,67.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8687,1.0211,337.0,24.17,308.74,185.614,-0.2405,26.1,Stable,0
4678,LightLoad_Night,Synthetic_PhysicsInformed,67.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.85,1.0194,336.4,23.44,295.079,177.402,-0.1874,26.0,Stable,0
4679,LightLoad_Night,Synthetic_PhysicsInformed,67.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.85,1.016,335.3,19.24,315.286,189.55,0.0,25.9,Stable,0
4680,LightLoad_Night,Synthetic_PhysicsInformed,67.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.85,1.0196,336.5,21.53,315.639,189.762,0.0,25.8,Stable,0
4681,LightLoad_Night,Synthetic_PhysicsInformed,68.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8516,1.0207,336.8,19.48,309.864,186.29,0.0158,25.8,Stable,0
4682,LightLoad_Night,Synthetic_PhysicsInformed,68.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8536,1.0223,337.4,15.97,311.704,187.396,0.0201,25.7,Stable,0
4683,LightLoad_Night,Synthetic_PhysicsInformed,68.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.85,1.0234,337.7,14.17,299.56,180.095,-0.0358,25.6,Stable,0
4684,LightLoad_Night,Synthetic_PhysicsInformed,68.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8939,1.0266,338.8,10.49,293.909,176.698,0.4394,25.5,Stable,0
4685,LightLoad_Night,Synthetic_PhysicsInformed,68.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8995,1.0244,338.1,11.22,277.619,166.905,0.0553,25.4,Stable,0
4686,LightLoad_Night,Synthetic_PhysicsInformed,68.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8813,1.0269,338.9,9.46,260.129,156.39,-0.1817,25.4,Stable,0
4687,LightLoad_Night,Synthetic_PhysicsInformed,68.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.903,1.0298,339.8,7.77,255.139,153.39,0.2166,25.3,Stable,0
4688,LightLoad_Night,Synthetic_PhysicsInformed,68.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8819,1.0334,341.0,4.29,253.759,152.56,-0.2107,25.2,Stable,0
4689,LightLoad_Night,Synthetic_PhysicsInformed,68.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9154,1.0348,341.5,6.27,266.866,160.44,0.3353,25.1,Stable,0
4690,LightLoad_Night,Synthetic_PhysicsInformed,68.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9088,1.0315,340.4,0.9,242.339,145.694,-0.0659,25.0,Stable,0
4691,LightLoad_Night,Synthetic_PhysicsInformed,69.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9688,1.0305,340.1,3.96,247.422,148.75,0.6002,24.9,Stable,0
4692,LightLoad_Night,Synthetic_PhysicsInformed,69.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9438,1.0296,339.8,2.5,245.831,147.793,-0.2503,24.8,Stable,0
4693,LightLoad_Night,Synthetic_PhysicsInformed,69.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9658,1.0248,338.2,1.9,247.341,148.702,0.2199,24.7,Stable,0
4694,LightLoad_Night,Synthetic_PhysicsInformed,69.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9961,1.0208,336.9,2.37,253.082,152.153,0.3027,24.7,Stable,0
4695,LightLoad_Night,Synthetic_PhysicsInformed,69.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0229,1.0247,338.2,2.98,265.625,159.694,0.2679,24.6,Stable,0
4696,LightLoad_Night,Synthetic_PhysicsInformed,69.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9653,1.0168,335.5,4.39,249.912,150.247,-0.576,24.5,Stable,0
4697,LightLoad_Night,Synthetic_PhysicsInformed,69.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9912,1.0124,334.1,7.66,261.666,157.314,0.2595,24.4,Stable,0
4698,LightLoad_Night,Synthetic_PhysicsInformed,69.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0366,1.0154,335.1,6.61,263.661,158.513,0.4542,24.3,Stable,0
4699,LightLoad_Night,Synthetic_PhysicsInformed,69.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0791,1.0121,334.0,9.63,248.905,149.642,0.4246,24.2,Stable,0
4700,LightLoad_Night,Synthetic_PhysicsInformed,69.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0584,1.0141,334.6,12.58,232.565,139.818,-0.2074,24.1,Stable,0
